Overall_power,GPS_power,Wifi_power,Cellular_power,GPS_accuracy,Wifi_accuracy,Cellular_accuracy,GPS_strength,Wifi_strength,Cellular_strength,Battery_percentage,Frequency,Target
4.40E+02,4.27E+01,4.63E+01,2.31E+01,2.68E+01,2.04E+01,4.25E+01,-4.59E+01,-6.64E+01,-8.46E+01,2.40E+01,4,3
4.40E+02,4.27E+01,4.63E+01,2.31E+01,2.68E+01,2.04E+01,4.25E+01,-4.59E+01,-6.64E+01,-8.46E+01,2.40E+01,4,3
3.67E+02,6.05E+01,2.51E+01,2.79E+01,2.71E+01,2.04E+01,4.87E+01,-4.96E+01,-5.61E+01,-8.96E+01,1.17E+01,2,3
3.67E+02,6.05E+01,2.51E+01,2.79E+01,2.71E+01,2.04E+01,4.87E+01,-4.96E+01,-5.61E+01,-8.96E+01,1.17E+01,2,3
1.52E+03,4.35E+01,4.45E+01,1.94E+01,2.40E+01,3.55E+01,4.68E+01,-6.32E+01,-5.31E+01,-7.81E+01,7.38E+01,1,1
1.52E+03,4.35E+01,4.45E+01,1.94E+01,2.40E+01,3.55E+01,4.68E+01,-6.32E+01,-5.31E+01,-7.81E+01,7.38E+01,1,1
1.78E+03,5.52E+01,2.47E+01,1.48E+01,1.80E+01,3.51E+01,3.29E+01,-6.34E+01,-5.13E+01,-7.63E+01,4.61E+01,1,0
1.78E+03,5.52E+01,2.47E+01,1.48E+01,1.80E+01,3.51E+01,3.29E+01,-6.34E+01,-5.13E+01,-7.63E+01,4.61E+01,1,0
6.99E+02,4.18E+01,3.54E+01,2.10E+01,1.51E+01,2.29E+01,4.36E+01,-5.12E+01,-6.81E+01,-4.79E+01,1.32E+01,2,3
6.99E+02,4.18E+01,3.54E+01,2.10E+01,1.51E+01,2.29E+01,4.36E+01,-5.12E+01,-6.81E+01,-4.79E+01,1.32E+01,2,3
1.57E+03,2.62E+01,4.31E+01,2.21E+01,2.24E+01,2.62E+01,4.41E+01,-5.61E+01,-6.32E+01,-5.90E+01,9.01E+01,4,1
1.57E+03,2.62E+01,4.31E+01,2.21E+01,2.24E+01,2.62E+01,4.41E+01,-5.61E+01,-6.32E+01,-5.90E+01,9.01E+01,4,1
5.43E+02,5.66E+01,3.20E+01,2.03E+01,1.19E+01,2.14E+01,4.25E+01,-6.15E+01,-5.10E+01,-5.55E+01,1.21E+01,5,3
5.43E+02,5.66E+01,3.20E+01,2.03E+01,1.19E+01,2.14E+01,4.25E+01,-6.15E+01,-5.10E+01,-5.55E+01,1.21E+01,5,3
9.34E+02,5.45E+01,2.57E+01,1.70E+01,2.62E+01,2.00E+01,4.76E+01,-5.29E+01,-7.30E+01,-7.86E+01,7.10E+00,2,3
9.34E+02,5.45E+01,2.57E+01,1.70E+01,2.62E+01,2.00E+01,4.76E+01,-5.29E+01,-7.30E+01,-7.86E+01,7.10E+00,2,3
8.83E+02,3.34E+01,3.92E+01,1.34E+01,2.11E+01,2.58E+01,3.69E+01,-4.50E+01,-6.33E+01,-6.99E+01,8.45E+01,2,1
8.83E+02,3.34E+01,3.92E+01,1.34E+01,2.11E+01,2.58E+01,3.69E+01,-4.50E+01,-6.33E+01,-6.99E+01,8.45E+01,2,1
9.61E+01,9.08E+01,2.22E+01,1.66E+01,2.05E+01,3.00E+01,3.78E+01,-3.97E+01,-5.04E+01,-6.60E+01,9.01E+01,5,1
9.61E+01,9.08E+01,2.22E+01,1.66E+01,2.05E+01,3.00E+01,3.78E+01,-3.97E+01,-5.04E+01,-6.60E+01,9.01E+01,5,1
8.28E+02,1.22E+01,2.23E+01,2.60E+01,1.96E+01,3.75E+01,3.73E+01,-5.08E+01,-6.12E+01,-7.31E+01,8.57E+01,1,1
8.28E+02,1.22E+01,2.23E+01,2.60E+01,1.96E+01,3.75E+01,3.73E+01,-5.08E+01,-6.12E+01,-7.31E+01,8.57E+01,1,1
2.09E+03,9.59E+01,2.98E+01,2.76E+01,2.30E+01,2.23E+01,3.25E+01,-4.07E+01,-6.65E+01,-5.55E+01,7.19E+01,5,1
2.09E+03,9.59E+01,2.98E+01,2.76E+01,2.30E+01,2.23E+01,3.25E+01,-4.07E+01,-6.65E+01,-5.55E+01,7.19E+01,5,1
1.28E+03,6.35E+01,3.51E+01,2.90E+01,1.03E+01,3.44E+01,4.72E+01,-3.32E+01,-5.77E+01,-5.76E+01,8.91E+00,2,3
1.28E+03,6.35E+01,3.51E+01,2.90E+01,1.03E+01,3.44E+01,4.72E+01,-3.32E+01,-5.77E+01,-5.76E+01,8.91E+00,2,3
6.84E+02,3.20E+01,3.24E+01,2.30E+01,2.44E+01,3.55E+01,3.81E+01,-4.69E+01,-5.40E+01,-6.69E+01,7.98E+01,1,1
6.84E+02,3.20E+01,3.24E+01,2.30E+01,2.44E+01,3.55E+01,3.81E+01,-4.69E+01,-5.40E+01,-6.69E+01,7.98E+01,1,1
1.98E+03,6.06E+01,2.75E+01,2.12E+01,1.71E+01,3.17E+01,4.86E+01,-3.13E+01,-7.66E+01,-6.66E+01,7.99E+01,5,1
1.98E+03,6.06E+01,2.75E+01,2.12E+01,1.71E+01,3.17E+01,4.86E+01,-3.13E+01,-7.66E+01,-6.66E+01,7.99E+01,5,1
8.24E+02,3.32E+01,5.14E+01,1.63E+01,2.44E+01,3.39E+01,4.72E+01,-4.12E+01,-6.95E+01,-6.31E+01,9.48E+01,4,1
8.24E+02,3.32E+01,5.14E+01,1.63E+01,2.44E+01,3.39E+01,4.72E+01,-4.12E+01,-6.95E+01,-6.31E+01,9.48E+01,4,1
7.97E+02,5.76E+01,1.59E+01,1.97E+01,1.02E+01,3.43E+01,4.37E+01,-5.57E+01,-3.95E+01,-7.10E+01,8.57E+01,1,1
7.97E+02,5.76E+01,1.59E+01,1.97E+01,1.02E+01,3.43E+01,4.37E+01,-5.57E+01,-3.95E+01,-7.10E+01,8.57E+01,1,1
2.17E+03,6.34E+00,3.37E+01,2.08E+01,1.87E+01,3.79E+01,3.25E+01,-4.71E+01,-4.29E+01,-5.86E+01,7.52E+01,3,1
2.17E+03,6.34E+00,3.37E+01,2.08E+01,1.87E+01,3.79E+01,3.25E+01,-4.71E+01,-4.29E+01,-5.86E+01,7.52E+01,3,1
927.7510715,6.56E+01,3.00E+01,1.89E+01,1.68E+01,2.89E+01,4.59E+01,-5.47E+01,-6.54E+01,-7.02E+01,5.64E+01,2,0
927.7510715,6.56E+01,3.00E+01,1.89E+01,1.68E+01,2.89E+01,4.59E+01,-5.47E+01,-6.54E+01,-7.02E+01,5.64E+01,2,0
1.97E+03,8.36E+01,1.86E+01,1.92E+01,2.92E+01,3.89E+01,4.10E+01,-4.73E+01,-5.53E+01,-6.99E+01,1.46E+01,2,3
1.97E+03,8.36E+01,1.86E+01,1.92E+01,2.92E+01,3.89E+01,4.10E+01,-4.73E+01,-5.53E+01,-6.99E+01,1.46E+01,2,3
1.21E+03,6.52E+01,2.42E+01,2.72E+01,2.96E+01,3.70E+01,3.97E+01,-6.58E+01,-4.86E+01,-8.10E+01,1.06E+01,2,3
1.21E+03,6.52E+01,2.42E+01,2.72E+01,2.96E+01,3.70E+01,3.97E+01,-6.58E+01,-4.86E+01,-8.10E+01,1.06E+01,2,3
1.08E+03,2.07E+01,3.53E+01,7.06E+00,1.83E+01,3.85E+01,4.79E+01,-6.22E+01,-6.36E+01,-7.12E+01,8.09E+01,1,1
1.08E+03,2.07E+01,3.53E+01,7.06E+00,1.83E+01,3.85E+01,4.79E+01,-6.22E+01,-6.36E+01,-7.12E+01,8.09E+01,1,1
4.23E+02,2.79E+01,3.28E+01,2.01E+01,1.97E+01,2.71E+01,3.01E+01,-6.11E+01,-4.85E+01,-8.64E+01,1.17E+01,2,3
4.23E+02,2.79E+01,3.28E+01,2.01E+01,1.97E+01,2.71E+01,3.01E+01,-6.11E+01,-4.85E+01,-8.64E+01,1.17E+01,2,3
1.60E+03,2.47E+01,2.59E+01,3.15E+01,1.11E+01,2.83E+01,3.69E+01,-4.11E+01,-6.58E+01,-7.47E+01,7.68E+01,4,1
1.60E+03,2.47E+01,2.59E+01,3.15E+01,1.11E+01,2.83E+01,3.69E+01,-4.11E+01,-6.58E+01,-7.47E+01,7.68E+01,4,1
1.00E+03,2.71E+01,2.99E+01,2.51E+01,2.17E+01,2.48E+01,3.72E+01,-4.80E+01,-5.65E+01,-7.90E+01,9.68E+01,1,1
1.00E+03,2.71E+01,2.99E+01,2.51E+01,2.17E+01,2.48E+01,3.72E+01,-4.80E+01,-5.65E+01,-7.90E+01,9.68E+01,1,1
1.29E+03,1.74E+01,3.63E+01,1.55E+01,1.57E+01,3.06E+01,4.62E+01,-4.35E+01,-5.69E+01,-6.73E+01,2.49E+01,4,3
1.29E+03,1.74E+01,3.63E+01,1.55E+01,1.57E+01,3.06E+01,4.62E+01,-4.35E+01,-5.69E+01,-6.73E+01,2.49E+01,4,3
1.75E+03,6.55E+01,2.87E+01,3.06E+01,1.60E+01,3.97E+01,3.55E+01,-4.62E+01,-5.92E+01,-8.60E+01,4.47E+01,2,2
1.75E+03,6.55E+01,2.87E+01,3.06E+01,1.60E+01,3.97E+01,3.55E+01,-4.62E+01,-5.92E+01,-8.60E+01,4.47E+01,2,2
1.05E+03,3.77E+01,3.28E+01,2.41E+01,1.61E+01,3.08E+01,4.79E+01,-5.38E+01,-7.18E+01,-6.45E+01,5.53E+01,1,0
1.05E+03,3.77E+01,3.28E+01,2.41E+01,1.61E+01,3.08E+01,4.79E+01,-5.38E+01,-7.18E+01,-6.45E+01,5.53E+01,1,0
7.20E+02,3.05E+01,1.72E+01,1.94E+01,2.43E+01,3.06E+01,3.76E+01,-5.35E+01,-5.61E+01,-7.49E+01,5.25E+01,4,0
7.20E+02,3.05E+01,1.72E+01,1.94E+01,2.43E+01,3.06E+01,3.76E+01,-5.35E+01,-5.61E+01,-7.49E+01,5.25E+01,4,0
6.17E+02,6.63E+01,4.30E+01,1.57E+01,2.51E+01,2.40E+01,3.33E+01,-4.56E+01,-5.43E+01,-7.35E+01,8.73E+01,1,1
6.17E+02,6.63E+01,4.30E+01,1.57E+01,2.51E+01,2.40E+01,3.33E+01,-4.56E+01,-5.43E+01,-7.35E+01,8.73E+01,1,1
7.96E+02,4.70E+01,3.49E+01,2.40E+01,2.96E+01,3.46E+01,3.77E+01,-4.87E+01,-5.46E+01,-6.82E+01,3.25E+01,3,2
7.96E+02,4.70E+01,3.49E+01,2.40E+01,2.96E+01,3.46E+01,3.77E+01,-4.87E+01,-5.46E+01,-6.82E+01,3.25E+01,3,2
9.06E+02,5.18E+01,2.73E+01,2.50E+01,1.92E+01,3.02E+01,4.98E+01,-6.59E+01,-5.18E+01,-6.12E+01,2.29E+01,4,3
9.06E+02,5.18E+01,2.73E+01,2.50E+01,1.92E+01,3.02E+01,4.98E+01,-6.59E+01,-5.18E+01,-6.12E+01,2.29E+01,4,3
7.22E+02,4.82E+01,2.59E+01,1.59E+01,2.11E+01,2.07E+01,4.78E+01,-3.40E+01,-7.48E+01,-7.17E+01,4.12E+01,3,2
7.22E+02,4.82E+01,2.59E+01,1.59E+01,2.11E+01,2.07E+01,4.78E+01,-3.40E+01,-7.48E+01,-7.17E+01,4.12E+01,3,2
5.45E+02,3.41E+01,2.23E+01,1.92E+01,2.06E+01,3.28E+01,3.36E+01,-5.80E+01,-6.33E+01,-7.32E+01,1.93E+01,4,3
5.45E+02,3.41E+01,2.23E+01,1.92E+01,2.06E+01,3.28E+01,3.36E+01,-5.80E+01,-6.33E+01,-7.32E+01,1.93E+01,4,3
1.00E+03,1.05E+02,3.65E+01,1.52E+01,1.53E+01,2.34E+01,3.92E+01,-5.39E+01,-6.51E+01,-6.44E+01,8.18E+01,3,1
1.00E+03,1.05E+02,3.65E+01,1.52E+01,1.53E+01,2.34E+01,3.92E+01,-5.39E+01,-6.51E+01,-6.44E+01,8.18E+01,3,1
1.78E+03,7.60E+01,3.27E+01,1.95E+01,2.24E+01,2.66E+01,4.40E+01,-5.11E+01,-5.53E+01,-7.56E+01,6.14E+01,1,0
1.78E+03,7.60E+01,3.27E+01,1.95E+01,2.24E+01,2.66E+01,4.40E+01,-5.11E+01,-5.53E+01,-7.56E+01,6.14E+01,1,0
1.51E+03,2.04E+01,2.08E+01,1.35E+01,2.15E+01,3.37E+01,4.27E+01,-5.71E+01,-5.42E+01,-6.66E+01,7.14E+01,1,1
1.51E+03,2.04E+01,2.08E+01,1.35E+01,2.15E+01,3.37E+01,4.27E+01,-5.71E+01,-5.42E+01,-6.66E+01,7.14E+01,1,1
1.42E+03,8.18E+01,4.53E+01,2.11E+01,1.51E+01,3.94E+01,4.36E+01,-2.46E+01,-4.24E+01,-8.44E+01,8.04E+01,3,1
1.42E+03,8.18E+01,4.53E+01,2.11E+01,1.51E+01,3.94E+01,4.36E+01,-2.46E+01,-4.24E+01,-8.44E+01,8.04E+01,3,1
5.64E+02,7.98E+01,3.17E+01,1.14E+01,2.83E+01,3.74E+01,4.78E+01,-4.56E+01,-6.53E+01,-7.09E+01,4.82E+01,5,0
5.64E+02,7.98E+01,3.17E+01,1.14E+01,2.83E+01,3.74E+01,4.78E+01,-4.56E+01,-6.53E+01,-7.09E+01,4.82E+01,5,0
7.27E+02,2.62E+01,3.57E+01,1.88E+01,2.61E+01,2.82E+01,4.65E+01,-5.67E+01,-5.77E+01,-7.48E+01,6.89E+01,3,0
7.27E+02,2.62E+01,3.57E+01,1.88E+01,2.61E+01,2.82E+01,4.65E+01,-5.67E+01,-5.77E+01,-7.48E+01,6.89E+01,3,0
1.33E+03,2.90E+01,2.54E+01,2.52E+01,1.76E+01,3.18E+01,4.66E+01,-4.72E+01,-5.27E+01,-7.98E+01,2.70E+01,2,2
1.33E+03,2.90E+01,2.54E+01,2.52E+01,1.76E+01,3.18E+01,4.66E+01,-4.72E+01,-5.27E+01,-7.98E+01,2.70E+01,2,2
1.35E+03,4.42E+01,3.26E+01,2.26E+01,2.60E+01,3.36E+01,3.92E+01,-5.46E+01,-5.07E+01,-7.18E+01,6.65E+01,5,0
1.35E+03,4.42E+01,3.26E+01,2.26E+01,2.60E+01,3.36E+01,3.92E+01,-5.46E+01,-5.07E+01,-7.18E+01,6.65E+01,5,0
7.24E+02,4.58E+01,1.75E+01,1.55E+01,1.03E+01,3.54E+01,3.78E+01,-3.46E+01,-4.39E+01,-6.72E+01,1.36E+01,5,3
7.24E+02,4.58E+01,1.75E+01,1.55E+01,1.03E+01,3.54E+01,3.78E+01,-3.46E+01,-4.39E+01,-6.72E+01,1.36E+01,5,3
9.48E+02,5.62E+01,3.81E+01,2.47E+01,1.54E+01,2.97E+01,4.72E+01,-6.36E+01,-5.80E+01,-7.63E+01,5.58E+01,2,0
9.48E+02,5.62E+01,3.81E+01,2.47E+01,1.54E+01,2.97E+01,4.72E+01,-6.36E+01,-5.80E+01,-7.63E+01,5.58E+01,2,0
1.20E+03,6.66E+01,2.69E+01,1.76E+01,1.64E+01,2.95E+01,3.17E+01,-5.04E+01,-6.98E+01,-6.05E+01,8.41E+01,4,1
1.20E+03,6.66E+01,2.69E+01,1.76E+01,1.64E+01,2.95E+01,3.17E+01,-5.04E+01,-6.98E+01,-6.05E+01,8.41E+01,4,1
4.34E+02,7.92E+01,3.68E+01,2.19E+01,1.12E+01,3.88E+01,3.40E+01,-4.32E+01,-6.08E+01,-5.96E+01,4.88E+01,5,0
4.34E+02,7.92E+01,3.68E+01,2.19E+01,1.12E+01,3.88E+01,3.40E+01,-4.32E+01,-6.08E+01,-5.96E+01,4.88E+01,5,0
1.08E+03,4.02E+01,1.92E+01,1.24E+01,1.62E+01,2.46E+01,3.06E+01,-6.62E+01,-4.74E+01,-6.52E+01,8.15E+01,3,1
1.08E+03,4.02E+01,1.92E+01,1.24E+01,1.62E+01,2.46E+01,3.06E+01,-6.62E+01,-4.74E+01,-6.52E+01,8.15E+01,3,1
9.92E+02,3.42E+01,3.97E+01,2.80E+01,1.35E+01,2.86E+01,4.26E+01,-3.85E+01,-4.13E+01,-7.23E+01,3.76E+01,5,2
9.92E+02,3.42E+01,3.97E+01,2.80E+01,1.35E+01,2.86E+01,4.26E+01,-3.85E+01,-4.13E+01,-7.23E+01,3.76E+01,5,2
1.34E+03,6.03E+01,1.77E+01,1.00E+01,2.10E+01,2.31E+01,3.27E+01,-4.11E+01,-8.04E+01,-7.12E+01,3.12E+01,4,2
1.34E+03,6.03E+01,1.77E+01,1.00E+01,2.10E+01,2.31E+01,3.27E+01,-4.11E+01,-8.04E+01,-7.12E+01,3.12E+01,4,2
1.25E+03,5.20E+01,2.98E+01,1.89E+01,2.18E+01,3.35E+01,4.22E+01,-4.07E+01,-6.13E+01,-7.08E+01,4.34E+00,4,3
1.25E+03,5.20E+01,2.98E+01,1.89E+01,2.18E+01,3.35E+01,4.22E+01,-4.07E+01,-6.13E+01,-7.08E+01,4.34E+00,4,3
1.35E+03,5.78E+01,4.52E+01,1.79E+01,2.07E+01,3.13E+01,4.48E+01,-6.35E+01,-6.57E+01,-6.16E+01,7.50E+01,1,1
1.35E+03,5.78E+01,4.52E+01,1.79E+01,2.07E+01,3.13E+01,4.48E+01,-6.35E+01,-6.57E+01,-6.16E+01,7.50E+01,1,1
1.33E+03,7.18E+01,4.54E+01,1.79E+01,1.79E+01,3.04E+01,3.96E+01,-4.89E+01,-6.21E+01,-7.33E+01,5.67E+01,2,0
1.33E+03,7.18E+01,4.54E+01,1.79E+01,1.79E+01,3.04E+01,3.96E+01,-4.89E+01,-6.21E+01,-7.33E+01,5.67E+01,2,0
1.24E+03,4.88E+01,3.70E+01,2.38E+01,2.21E+01,2.19E+01,4.94E+01,-5.80E+01,-5.46E+01,-7.33E+01,6.98E+01,2,0
1.24E+03,4.88E+01,3.70E+01,2.38E+01,2.21E+01,2.19E+01,4.94E+01,-5.80E+01,-5.46E+01,-7.33E+01,6.98E+01,2,0
1104.893505,2.70E+01,2.66E+01,2.24E+01,2.02E+01,2.59E+01,3.12E+01,-5.02E+01,-7.80E+01,-6.34E+01,9.02E+01,3,1
1104.893505,2.70E+01,2.66E+01,2.24E+01,2.02E+01,2.59E+01,3.12E+01,-5.02E+01,-7.80E+01,-6.34E+01,9.02E+01,3,1
6.52E+02,3.90E+01,33.45468484,1.39E+01,1.66E+01,3.27E+01,3.28E+01,-4.47E+01,-7.29E+01,-4.14E+01,7.90E+01,5,1
6.52E+02,3.90E+01,33.45468484,1.39E+01,1.66E+01,3.27E+01,3.28E+01,-4.47E+01,-7.29E+01,-4.14E+01,7.90E+01,5,1
1.07E+03,3.04E+01,4.01E+01,2.69E+01,2.73E+01,3.36E+01,4.16E+01,-5.27E+01,-5.70E+01,-7.17E+01,3.76E+01,1,2
1.07E+03,3.04E+01,4.01E+01,2.69E+01,2.73E+01,3.36E+01,4.16E+01,-5.27E+01,-5.70E+01,-7.17E+01,3.76E+01,1,2
1.87E+03,6.27E+01,3.61E+01,1.41E+01,1.88E+01,3.29E+01,3.38E+01,-5.92E+01,-6.86E+01,-6.94E+01,7.20E+01,2,1
1.87E+03,6.27E+01,3.61E+01,1.41E+01,1.88E+01,3.29E+01,3.38E+01,-5.92E+01,-6.86E+01,-6.94E+01,7.20E+01,2,1
5.96E+02,4.65E+01,2.37E+01,1.58E+01,2.57E+01,3.28E+01,3.93E+01,-4.42E+01,-4.68E+01,-5.96E+01,6.41E+01,3,0
5.96E+02,4.65E+01,2.37E+01,1.58E+01,2.57E+01,3.28E+01,3.93E+01,-4.42E+01,-4.68E+01,-5.96E+01,6.41E+01,3,0
5.78E+02,5.48E+01,3.40E+01,1.96E+01,2.19E+01,3.97E+01,3.03E+01,-1.91E+01,-5.09E+01,-7.49E+01,8.58E+01,3,1
5.78E+02,5.48E+01,3.40E+01,1.96E+01,2.19E+01,3.97E+01,3.03E+01,-1.91E+01,-5.09E+01,-7.49E+01,8.58E+01,3,1
1.56E+03,5.64E+01,3.54E+01,2.18E+01,1.81E+01,2.10E+01,4.73E+01,-4.69E+01,-4.87E+01,-6.59E+01,3.89E+01,3,2
1.56E+03,5.64E+01,3.54E+01,2.18E+01,1.81E+01,2.10E+01,4.73E+01,-4.69E+01,-4.87E+01,-6.59E+01,3.89E+01,3,2
1.56E+03,4.81E+01,4.17E+01,2.37E+01,1.98E+01,3.02E+01,3.71E+01,-3.69E+01,-7.98E+01,-5.95E+01,1.68E+01,1,3
1.56E+03,4.81E+01,4.17E+01,2.37E+01,1.98E+01,3.02E+01,3.71E+01,-3.69E+01,-7.98E+01,-5.95E+01,1.68E+01,1,3
9.36E+02,6.65E+01,1.98E+01,1.82E+01,2.14E+01,2.04E+01,3.75E+01,-3.44E+01,-6.07E+01,-7.38E+01,8.23E+01,3,1
9.36E+02,6.65E+01,1.98E+01,1.82E+01,2.14E+01,2.04E+01,3.75E+01,-3.44E+01,-6.07E+01,-7.38E+01,8.23E+01,3,1
1.31E+03,6.02E+01,4.52E+01,1.38E+01,2.03E+01,3.25E+01,4.77E+01,-4.36E+01,-5.99E+01,-7.80E+01,8.67E+01,2,1
1.31E+03,6.02E+01,4.52E+01,1.38E+01,2.03E+01,3.25E+01,4.77E+01,-4.36E+01,-5.99E+01,-7.80E+01,8.67E+01,2,1
1.54E+03,6.95E+01,2.41E+01,2.88E+01,1.51E+01,3.71E+01,4.42E+01,-4.46E+01,-6.96E+01,-6.54E+01,3.74E+01,5,2
1.54E+03,6.95E+01,2.41E+01,2.88E+01,1.51E+01,3.71E+01,4.42E+01,-4.46E+01,-6.96E+01,-6.54E+01,3.74E+01,5,2
1.07E+03,6.30E+01,1.60E+01,2.06E+01,1.06E+01,3.35E+01,3.07E+01,-5.17E+01,-4.30E+01,-7.24E+01,2.19E+01,1,3
1.07E+03,6.30E+01,1.60E+01,2.06E+01,1.06E+01,3.35E+01,3.07E+01,-5.17E+01,-4.30E+01,-7.24E+01,2.19E+01,1,3
8.77E+02,6.01E+01,2.34E+01,1.55E+01,2.79E+01,3.48E+01,3.26E+01,-5.69E+01,-5.11E+01,-7.38E+01,3.34E+00,2,3
8.77E+02,6.01E+01,2.34E+01,1.55E+01,2.79E+01,3.48E+01,3.26E+01,-5.69E+01,-5.11E+01,-7.38E+01,3.34E+00,2,3
1.13E+02,6.98E+01,2.61E+01,2.46E+01,1.96E+01,3.37E+01,4.34E+01,-3.57E+01,-5.10E+01,-8.33E+01,5.48E+01,4,0
1.13E+02,6.98E+01,2.61E+01,2.46E+01,1.96E+01,3.37E+01,4.34E+01,-3.57E+01,-5.10E+01,-8.33E+01,5.48E+01,4,0
8.06E+02,5.63E+01,3.58E+01,1.88E+01,1.48E+01,3.87E+01,3.72E+01,-5.65E+01,-5.64E+01,-6.26E+01,6.97E+01,3,0
8.06E+02,5.63E+01,3.58E+01,1.88E+01,1.48E+01,3.87E+01,3.72E+01,-5.65E+01,-5.64E+01,-6.26E+01,6.97E+01,3,0
1.45E+03,4.07E+01,4.31E+01,2.23E+01,2.91E+01,2.98E+01,3.58E+01,-2.78E+01,-5.19E+01,-7.41E+01,3.03E+01,4,2
1.45E+03,4.07E+01,4.31E+01,2.23E+01,2.91E+01,2.98E+01,3.58E+01,-2.78E+01,-5.19E+01,-7.41E+01,3.03E+01,4,2
8.76E+02,4.71E+01,3.17E+01,1.63E+01,2.25E+01,3.70E+01,4.22E+01,-4.68E+01,-5.05E+01,-8.45E+01,7.03E+01,1,1
8.76E+02,4.71E+01,3.17E+01,1.63E+01,2.25E+01,3.70E+01,4.22E+01,-4.68E+01,-5.05E+01,-8.45E+01,7.03E+01,1,1
5.18E+02,48.36712366,3.35E+01,1.30E+01,1.84E+01,2.99E+01,3.57E+01,-6.02E+01,-5.11E+01,-6.72E+01,5.91E+01,3,0
5.18E+02,48.36712366,3.35E+01,1.30E+01,1.84E+01,2.99E+01,3.57E+01,-6.02E+01,-5.11E+01,-6.72E+01,5.91E+01,3,0
1.28E+03,6.50E+01,3.85E+01,1.80E+01,2.89E+01,3.62E+01,4.12E+01,-4.38E+01,-4.81E+01,-5.90E+01,2.20E+01,1,3
1.28E+03,6.50E+01,3.85E+01,1.80E+01,2.89E+01,3.62E+01,4.12E+01,-4.38E+01,-4.81E+01,-5.90E+01,2.20E+01,1,3
1.21E+03,6.03E+01,1.91E+01,1.18E+01,2.89E+01,2.76E+01,4.18E+01,-5.04E+01,-6.21E+01,-4.97E+01,6.49E+01,5,0
1.21E+03,6.03E+01,1.91E+01,1.18E+01,2.89E+01,2.76E+01,4.18E+01,-5.04E+01,-6.21E+01,-4.97E+01,6.49E+01,5,0
1.13E+03,5.25E+01,3.49E+01,1.89E+01,2.85E+01,2.45E+01,3.50E+01,-4.63E+01,-7.18E+01,-7.16E+01,9.85E+01,5,1
1.13E+03,5.25E+01,3.49E+01,1.89E+01,2.85E+01,2.45E+01,3.50E+01,-4.63E+01,-7.18E+01,-7.16E+01,9.85E+01,5,1
1.57E+03,3.14E+01,1.17E+01,2.54E+01,1.70E+01,2.82E+01,3.42E+01,-4.04E+01,-7.75E+01,-5.38E+01,9.89E+01,4,1
1.57E+03,3.14E+01,1.17E+01,2.54E+01,1.70E+01,2.82E+01,3.42E+01,-4.04E+01,-7.75E+01,-5.38E+01,9.89E+01,4,1
1.54E+03,6.69E+01,2.73E+01,2.40E+01,2.65E+01,3.67E+01,3.33E+01,-7.75E+01,-5.87E+01,-7.17E+01,1.94E+01,4,3
1.54E+03,6.69E+01,2.73E+01,2.40E+01,2.65E+01,3.67E+01,3.33E+01,-7.75E+01,-5.87E+01,-7.17E+01,1.94E+01,4,3
1.01E+03,2.51E+01,3.98E+01,1.48E+01,2.19E+01,3.58E+01,3.70E+01,-5.32E+01,-7.83E+01,-8.18E+01,8.31E+01,5,1
1.01E+03,2.51E+01,3.98E+01,1.48E+01,2.19E+01,3.58E+01,3.70E+01,-5.32E+01,-7.83E+01,-8.18E+01,8.31E+01,5,1
1.14E+03,4.70E+01,3.28E+01,2.78E+01,2.53E+01,3.85E+01,4.57E+01,-4.37E+01,-5.54E+01,-8.18E+01,4.78E+01,3,0
1.14E+03,4.70E+01,3.28E+01,2.78E+01,2.53E+01,3.85E+01,4.57E+01,-4.37E+01,-5.54E+01,-8.18E+01,4.78E+01,3,0
1.62E+03,4.67E+01,2.77E+01,2.51E+01,2.71E+01,2.27E+01,3.77E+01,-4.68E+01,-6.64E+01,-8.06E+01,5.62E+01,2,0
1.62E+03,4.67E+01,2.77E+01,2.51E+01,2.71E+01,2.27E+01,3.77E+01,-4.68E+01,-6.64E+01,-8.06E+01,5.62E+01,2,0
1.69E+03,3.19E+01,2.94E+01,2.24E+01,2.92E+01,3.00E+01,4.13E+01,-5.91E+01,-6.97E+01,-5.65E+01,4.12E+00,3,3
1.69E+03,3.19E+01,2.94E+01,2.24E+01,2.92E+01,3.00E+01,4.13E+01,-5.91E+01,-6.97E+01,-5.65E+01,4.12E+00,3,3
2.92E+02,1.60E+01,2.60E+01,1.58E+01,2.26E+01,3.19E+01,3.32E+01,-4.34E+01,-7.56E+01,-5.34E+01,2.35E+01,2,3
2.92E+02,1.60E+01,2.60E+01,1.58E+01,2.26E+01,3.19E+01,3.32E+01,-4.34E+01,-7.56E+01,-5.34E+01,2.35E+01,2,3
8.12E+02,5.56E+01,2.11E+01,1.72E+01,2.60E+01,2.46E+01,4.85E+01,-5.76E+01,-5.64E+01,-8.43E+01,1.75E+01,3,3
8.12E+02,5.56E+01,2.11E+01,1.72E+01,2.60E+01,2.46E+01,4.85E+01,-5.76E+01,-5.64E+01,-8.43E+01,1.75E+01,3,3
1.23E+03,5.16E+01,1.13E+01,2.77E+01,1.48E+01,2.14E+01,4.90E+01,-5.74E+01,-6.62E+01,-6.84E+01,8.36E+01,4,1
